# SPOT, PAYOFF, DELTA
5.099275980886198312e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.420425192210065291e+01,7.243711067311719987e+00,-9.455857636991361614e-01
2.455512229805741597e+01,1.544487770194258403e+01,-1.000000000000000000e+00
3.646330254322771935e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.333942413696438223e+01,4.295814773762634431e+00,-7.730926599227432305e-01
4.549776614286689380e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.754725499191739857e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.721061415920791404e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.101357326237926060e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.068483508932290249e+01,6.656130323534545923e+00,-7.795623879713399207e-01
3.893440862910955502e+01,6.257476514864464434e+00,-8.351374018106771935e-01
4.116864313096523631e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.116279172835277222e+01,8.837208271647227775e+00,-1.000000000000000000e+00
2.388081749243850282e+01,1.611918250756149718e+01,-1.000000000000000000e+00
3.342361250502872849e+01,8.338953742884243070e+00,-9.431303717576184908e-01
2.200509483995309523e+01,1.799490516004690477e+01,-1.000000000000000000e+00
5.982004560582562647e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.774854463329411658e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.654977233888732258e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.367522367902013514e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.849349582568272865e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.551312449568403196e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.634515846117189142e+01,0.000000000000000000e+00,-0.000000000000000000e+00
1.927446960561935185e+01,2.072553039438064815e+01,-1.000000000000000000e+00
5.788059132769168968e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.512550981580949383e+01,7.986611998660529288e+00,-9.048490211073860756e-01
4.388665375404923452e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.308621297587799148e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.283864474913528397e+01,7.874905037718380463e+00,-9.726620937767724850e-01
4.526614933587860179e+01,6.290958418656430240e+00,-7.136361098537408187e-01
5.010425204315400549e+01,1.299734249469056468e+00,-7.259034036188236616e-01
4.301288077470091054e+01,5.002210477433939317e-01,-8.641681195529044013e-01
4.030848201121992247e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.959550932766742903e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.725114540787242845e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.444608602155403076e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.967914679557478053e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.600705337891069746e+01,7.213375318242713163e+00,-8.889828933553547419e-01
4.448272586034686782e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.692457834314618736e+01,0.000000000000000000e+00,-0.000000000000000000e+00
6.095874825814953368e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.483131444768659435e+01,7.438654807410502445e-02,-8.386145991585107762e-01
3.364321604285270695e+01,6.654536553971844626e+00,-9.775099221409205841e-01
4.002946368187474491e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.178427556555939049e+01,8.215724434440609514e+00,-1.000000000000000000e+00
3.713269559042714718e+01,6.693843226191206419e+00,-8.748073585125140106e-01
5.262184653372155196e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.160574731026039785e+01,6.332812393563901132e+00,-7.700783472893434345e-01
1.832945583119715494e+01,2.167054416880284506e+01,-1.000000000000000000e+00
3.531992193801241342e+01,7.640828979536405718e+00,-9.083600006660591530e-01
3.177662075927804963e+01,8.223379240721950367e+00,-1.000000000000000000e+00
4.002386775464537294e+01,0.000000000000000000e+00,-0.000000000000000000e+00
1.966977890212498181e+01,2.033022109787501819e+01,-1.000000000000000000e+00
5.118604315772874713e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.728099235253077381e+01,7.736027057828323450e+00,-8.580245379298420128e-01
4.372051635091872868e+01,2.131721188256818333e+00,-8.128646027385338924e-01
4.526975062811796136e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.875237826943277497e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.469778947666026170e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.682183201244376392e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.397670199344990749e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.356421777602078294e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.319021002314525504e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.712062632854573963e+01,2.409567978210075623e+00,-9.499035132940140125e-01
5.240858718299885055e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.315915833998617046e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.183480205558452525e+01,7.173459341559711433e-01,-7.129039553307747745e-01
4.987317071714529959e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.377094512455208530e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.793508765116291670e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.109854983796570949e+01,1.890145016203429051e+01,-1.000000000000000000e+00
5.188996703408119515e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.838929712661911964e+01,1.161070287338088036e+01,-1.000000000000000000e+00
3.510443632443244155e+01,4.174908807622718321e+00,-9.666257024003259701e-01
3.183765779262695972e+01,8.162342207373040281e+00,-1.000000000000000000e+00
4.110598480775989572e+01,8.094634188217950665e-01,-8.967336045331675276e-01
3.192134018811213991e+01,8.078659811887860087e+00,-1.000000000000000000e+00
5.793718553224554313e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.294596002316149708e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.218947190908895095e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.555659009803755310e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.675594790281834179e+01,1.324405209718165821e+01,-1.000000000000000000e+00
4.196546677792307634e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.176716577760648619e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.937603327520703544e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.911236254356355602e+01,1.088763745643644398e+01,-1.000000000000000000e+00
3.164038486760756541e+01,8.359615132392434589e+00,-1.000000000000000000e+00
4.328179453844690983e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.396709280336538939e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.319818557449245588e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.302130588841324510e+01,1.697869411158675490e+01,-1.000000000000000000e+00
4.854579947500857173e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.099023866884636647e+01,9.009761331153633535e+00,-1.000000000000000000e+00
3.922663808553954112e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.973083864185804970e+01,1.026916135814195030e+01,-1.000000000000000000e+00
6.076796415958720843e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.451005440058960971e+01,1.548994559941039029e+01,-1.000000000000000000e+00
4.589057213585467565e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.997345471364765501e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.871654205395600457e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.385022106923531737e+01,7.652018581696105493e+00,-9.474683975439963657e-01
3.859015166917917838e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.027859533670241277e+01,9.721404663297587234e+00,-1.000000000000000000e+00
5.473632856075271746e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.309772421627310734e+01,8.140487873566716104e+00,-9.584130240915929022e-01
5.910544645838098887e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.109748825375585923e+01,8.902511746244140767e+00,-1.000000000000000000e+00
5.497649805957099289e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.843726438653144584e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.930099914712322828e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.311234346116704330e+01,6.318152746713207257e+00,-9.992142318833985293e-01
4.114508304226878721e+01,6.252088493883822373e+00,-7.785124451585395677e-01
5.873663436260873993e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.126910433625447894e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.091699058060374483e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.475612156231579775e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.790181352469441123e+01,1.209818647530558877e+01,-1.000000000000000000e+00
4.028245090525022931e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.835463999627536680e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.060572496304091317e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.936514935001537197e+01,1.063485064998462803e+01,-1.000000000000000000e+00
4.175579637312589654e+01,2.781818897927021528e+00,-8.376272991462019313e-01
5.825166093541668033e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.879481491552037653e+01,5.153378014813780439e+00,-8.517226803512252253e-01
2.539765427441935230e+01,1.460234572558064770e+01,-1.000000000000000000e+00
3.857172193946738048e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.594406288635852320e+01,4.453492635008338141e+00,-9.375195722140308163e-01
4.849705488518475249e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.870879243614837151e+01,1.129120756385162849e+01,-1.000000000000000000e+00
6.100509398109103643e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.359670472004319919e+01,6.595118553749333756e+00,-9.806317544942625419e-01
3.956700370833431180e+01,7.762654763667180546e+00,-8.054644120288826370e-01
3.132332235664444653e+01,8.676677643355553471e+00,-1.000000000000000000e+00
6.312422402693988488e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.731287798612616768e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.619984068760790308e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.596986871603091629e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.088900480122822501e+01,1.911099519877177499e+01,-1.000000000000000000e+00
2.669706530567300362e+01,1.330293469432699638e+01,-1.000000000000000000e+00
3.507705562360054330e+01,7.217725217045289909e+00,-9.280188823045510960e-01
2.211172365159236008e+01,1.788827634840763992e+01,-1.000000000000000000e+00
4.215045735082412648e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.844971843283139634e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.442175308711051684e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.010147468914898639e+01,1.038715495484199947e+00,-7.311534455854949988e-01
3.342678062545846274e+01,7.826161900391549686e+00,-9.570065527473636813e-01
3.396437636804550664e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.477028726315134577e+01,4.017766269613251673e+00,-9.741298142290236717e-01
5.101028455818806151e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.357473160835201753e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.809636675677895212e+01,1.190363324322104788e+01,-1.000000000000000000e+00
4.388043208153174390e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.328381785431659523e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.274411851437393040e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.390806808122412974e+01,7.828383011532098479e+00,-9.366025116860710042e-01
3.897607165279434582e+01,0.000000000000000000e+00,-0.000000000000000000e+00
1.945896038596731614e+01,2.054103961403268386e+01,-1.000000000000000000e+00
4.760927075984328383e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.786707154131559605e+01,2.303362464166889279e+00,-7.388632256033562662e-01
3.808286468402903324e+01,7.699273066396611576e+00,-8.242084648600173091e-01
4.683026282581384692e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.677489883622236277e+01,1.322510116377763723e+01,-1.000000000000000000e+00
1.645562162038265797e+01,2.354437837961734203e+01,-1.000000000000000000e+00
3.018909732089074538e+01,9.810902679109254620e+00,-1.000000000000000000e+00
2.484133643226378751e+01,1.515866356773621249e+01,-1.000000000000000000e+00
3.836672895932122174e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.944099004734589897e+01,1.055900995265410103e+01,-1.000000000000000000e+00
2.146834814499102961e+01,1.853165185500897039e+01,-1.000000000000000000e+00
4.521774427506252891e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.221480479501251182e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.954096731564120404e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.270209934064888557e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.587638015379584289e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.156136371345940006e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.347967112385050115e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.055578834791116094e+01,9.444211652088839060e+00,-1.000000000000000000e+00
3.898223857162058437e+01,2.956010825597874980e+00,-8.927553749410696016e-01
3.533680859608976021e+01,7.248727067220424480e+00,-9.048440992643909109e-01
2.488979994307537424e+01,1.511020005692462576e+01,-1.000000000000000000e+00
2.212426208913826642e+01,1.787573791086173358e+01,-1.000000000000000000e+00
4.156256507874608985e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.173656216123060858e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.433896744732737005e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.618107396062431746e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.324734823639001036e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.221132517729910916e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.052134283354762090e+01,9.478657166452379101e+00,-1.000000000000000000e+00
5.079445788729709932e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.412798283458453596e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.591973010592303694e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.872898331900074709e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.068785431599712865e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.915728675125191671e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.746414581999853510e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.963825126863365256e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.004983921262252977e+01,9.950160787377470228e+00,-1.000000000000000000e+00
4.917687710001766277e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.448435871364863203e+01,1.551564128635136797e+01,-1.000000000000000000e+00
4.968228083403993622e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.887292974448693172e+01,4.563402832202802628e+00,-8.606636295315704954e-01
2.606793106303186391e+01,1.393206893696813609e+01,-1.000000000000000000e+00
5.207443582321953102e+01,0.000000000000000000e+00,-0.000000000000000000e+00
1.879920854147329834e+01,2.120079145852670166e+01,-1.000000000000000000e+00
4.452272795901015456e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.107425006498311859e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.530948997695452363e+01,5.522065727998627160e+00,-9.241053719314332726e-01
3.543630692825860251e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.501096401904795385e+01,6.444566035298152862e+00,-9.233819247458464607e-01
3.626625784966665833e+01,6.737524432339411895e+00,-8.932571755740660313e-01
5.326595790908683625e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.451397081453292515e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.262699124975208065e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.056714580046507024e+01,9.432854199534929762e+00,-1.000000000000000000e+00
2.285271698798641538e+01,1.714728301201358462e+01,-1.000000000000000000e+00
3.803220662389865225e+01,7.276768263282101579e+00,-8.211142624841988313e-01
2.387547863172040863e+01,1.612452136827959137e+01,-1.000000000000000000e+00
5.675575890139958801e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.085877537336743970e+01,1.914122462663256030e+01,-1.000000000000000000e+00
4.767295622158948021e+01,5.305407022961406760e+00,-6.908422481139877558e-01
3.700410161229054040e+01,5.279963515243203176e+00,-8.883283243849964261e-01
6.027393429185548257e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.173499975756785574e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.996622518370703148e+01,1.003377481629296852e+01,-1.000000000000000000e+00
4.030166446544985348e+01,3.188116728819211154e+00,-8.566880850731033448e-01
4.857474297370755778e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.838210677739631649e+01,5.148059665515434702e+00,-8.610194923520263499e-01
4.689982949516035404e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.945341062174715319e+01,1.054658937825284681e+01,-1.000000000000000000e+00
5.075443123186947503e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.758169669331599039e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.693052092786107465e+01,7.302892895038641363e+00,-8.754161716120451020e-01
4.668257480166114703e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.128721839382300374e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.370532960467328820e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.382961141535092509e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.368091971566233411e+01,8.689518868161107079e+00,-9.268832362676582282e-01
4.450342844742769444e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.382321451322955141e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.490593848244608921e+01,1.509406151755391079e+01,-1.000000000000000000e+00
3.742804615533979273e+01,6.663919566479993506e+00,-8.602831493230326254e-01
4.465704476148710000e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.952199480773123241e+01,0.000000000000000000e+00,-0.000000000000000000e+00
1.928790215035576949e+01,2.071209784964423051e+01,-1.000000000000000000e+00
4.597005835118383743e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.203391291149944919e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.677946654871281140e+01,1.322053345128718860e+01,-1.000000000000000000e+00
3.404420580790034734e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.630655353285197151e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.543686566799818038e+01,1.456313433200181962e+01,-1.000000000000000000e+00
3.382481280626240761e+01,8.759654899016529939e+00,-9.195061362012836303e-01
5.227119133082521785e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.894865395906678174e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.057442079485687714e+01,9.425579205143122863e+00,-1.000000000000000000e+00
5.313154123836650911e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.026685755202352368e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.893334930473329791e+01,1.916968223152954565e+00,-7.306594301886171205e-01
4.694092159110595475e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.120485399837139084e+01,8.795146001628609156e+00,-1.000000000000000000e+00
3.461777303546484319e+01,6.645596604919177253e+00,-9.229051360733536713e-01
4.393665868144242381e+01,4.471454956758303290e+00,-7.595796642907086671e-01
2.562766361592243314e+01,1.437233638407756686e+01,-1.000000000000000000e+00
3.910527387343835670e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.909265528097073172e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.789675909677533383e+01,4.410563885991773070e+00,-8.868662268665278292e-01
1.876008621801340581e+01,2.123991378198659419e+01,-1.000000000000000000e+00
3.324403426272163387e+01,6.825812520198336841e+00,-9.868433945736504453e-01
6.126294529653473120e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.544817092970514238e+01,6.612366189195703070e-01,-8.143197837750802970e-01
2.326641544505768522e+01,1.673358455494231478e+01,-1.000000000000000000e+00
2.257975212592229042e+01,1.742024787407770958e+01,-1.000000000000000000e+00
3.130946442181321743e+01,8.690535578186782573e+00,-1.000000000000000000e+00
5.579568386658499435e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.172673545751639068e+01,8.273264542483609318e+00,-1.000000000000000000e+00
5.409516254531720847e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.628566753135284984e+01,1.371433246864715016e+01,-1.000000000000000000e+00
2.646563059178534871e+01,1.353436940821465129e+01,-1.000000000000000000e+00
3.621733541059653305e+01,7.253485303769666714e+00,-8.978134227431392445e-01
3.326908044618674865e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.964604275080839102e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.842386278399530397e+01,1.157613721600469603e+01,-1.000000000000000000e+00
3.512206683858355660e+01,7.485112940120796310e+00,-9.192164680868437632e-01
5.339901471293043755e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.948990312234326439e+01,1.051009687765673561e+01,-1.000000000000000000e+00
4.929481873509711676e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.817879499671759902e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.721613801935998112e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.264392210753551637e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.446210549449628502e+01,8.841738269053974753e-01,-8.273653959329059226e-01
3.775332903334984991e+01,6.728601588681106804e+00,-8.655097929662515233e-01
6.176256304064304459e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.939938824363788683e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.826135075573517952e+01,1.173864924426482048e+01,-1.000000000000000000e+00
5.325538398841082000e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.360424172973300116e+01,1.639575827026699884e+01,-1.000000000000000000e+00
5.383534614800163354e+01,2.674912994361680951e+00,-6.516666716851383656e-01
2.276454790525754746e+01,1.723545209474245254e+01,-1.000000000000000000e+00
4.066939975950862163e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.166880225455994946e+01,8.331197745440050539e+00,-1.000000000000000000e+00
5.613472964979843027e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.045625739739270443e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.462017905808554019e+01,0.000000000000000000e+00,-0.000000000000000000e+00
1.851014284407273891e+01,2.148985715592726109e+01,-1.000000000000000000e+00
2.572340280589576622e+01,1.427659719410423378e+01,-1.000000000000000000e+00
2.251290742503177711e+01,1.748709257496822289e+01,-1.000000000000000000e+00
2.967948676135134889e+01,1.032051323864865111e+01,-1.000000000000000000e+00
5.967595096471538341e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.650192495504732904e+01,1.349807504495267096e+01,-1.000000000000000000e+00
5.639440466116624862e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.190806446059762180e+01,8.091935539402378197e+00,-1.000000000000000000e+00
2.168804748069685928e+01,1.831195251930314072e+01,-1.000000000000000000e+00
1.750698612711805424e+01,2.249301387288194576e+01,-1.000000000000000000e+00
4.192848723070616757e+01,7.469328100268498360e+00,-7.649163627547912458e-01
4.188377219638699955e+01,6.144326552317399326e+00,-7.790303765645891776e-01
3.223102840092359855e+01,7.768971599076401446e+00,-1.000000000000000000e+00
2.998382832074668158e+01,1.001617167925331842e+01,-1.000000000000000000e+00
2.695008142304210708e+01,1.304991857695789292e+01,-1.000000000000000000e+00
5.473013466914801484e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.430651107964685309e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.059524071569728676e+01,9.404759284302713240e+00,-1.000000000000000000e+00
2.716311151592741524e+01,1.283688848407258476e+01,-1.000000000000000000e+00
4.762702503764231210e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.406257620571990685e+01,8.721637332515353336e+00,-9.142039142796856144e-01
5.079974832752800751e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.847407173234544331e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.589096380309539569e+01,1.474501687099289082e+00,-7.887408905068408194e-01
2.092749633127982278e+01,1.907250366872017722e+01,-1.000000000000000000e+00
3.980404115486576444e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.743550185153522136e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.245912406551047980e+01,0.000000000000000000e+00,-0.000000000000000000e+00
6.084380126941898936e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.860572473498393364e+01,1.139427526501606636e+01,-1.000000000000000000e+00
4.019910131400774134e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.293566020149104645e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.416761333840121040e+01,7.965191273555416451e+00,-9.335327651004048377e-01
2.617087010168104655e+01,1.382912989831895345e+01,-1.000000000000000000e+00
3.345845963638674903e+01,1.005717064201425082e+01,-8.921698254216096080e-01
4.646034232432720756e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.720592599876243867e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.528401482966535951e+01,8.266016979632937023e+00,-6.667945592990675019e-01
4.022398857505487513e+01,5.210800544034955628e+00,-8.189380446536562719e-01
3.741511153291340008e+01,6.365579871359126507e+00,-8.649650859920643420e-01
4.726674580362457334e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.544620282042411930e+01,7.066218679117622692e+00,-9.226284873998445990e-01
1.908508516188064164e+01,2.091491483811935836e+01,-1.000000000000000000e+00
4.547588292397554710e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.873545492448467087e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.675151830979163137e+01,1.324848169020836863e+01,-1.000000000000000000e+00
3.881944730877476957e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.353309497942720441e+01,6.802659726449993727e+00,-9.427742749441822001e-01
4.771062777439590263e+01,1.813257299127285727e+00,-7.515584203544191100e-01
5.772938984232513349e+01,0.000000000000000000e+00,-0.000000000000000000e+00
1.999607176724967417e+01,2.000392823275032583e+01,-1.000000000000000000e+00
2.920018078000325801e+01,1.079981921999674199e+01,-1.000000000000000000e+00
3.345395290210647943e+01,9.864662631940362303e+00,-8.966687818946919020e-01
3.309010207953335225e+01,8.862210879654281115e+00,-9.382137226537355934e-01
3.721704883458041735e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.754265351523471850e+01,7.160587688771010484e+00,-8.624996724506970303e-01
5.153191189858907251e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.240413627940076324e+01,1.759586372059923676e+01,-1.000000000000000000e+00
5.131125902715687204e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.678993916885925586e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.892978914385491152e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.838190596122962006e+01,1.161809403877037994e+01,-1.000000000000000000e+00
2.023902330078984591e+01,1.976097669921015409e+01,-1.000000000000000000e+00
5.077888611403319175e+01,0.000000000000000000e+00,-0.000000000000000000e+00
2.425377861523471168e+01,1.574622138476528832e+01,-1.000000000000000000e+00
2.729408608551533888e+01,1.270591391448466112e+01,-1.000000000000000000e+00
3.262196391318838806e+01,9.420492753604056801e+00,-9.345637823097444619e-01
5.302085645449479046e+01,3.718945909321745180e+00,-6.444557126677311620e-01
5.854687742585673504e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.141462132055625744e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.701972216923122261e+01,0.000000000000000000e+00,-0.000000000000000000e+00
5.025196879673025308e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.920724238056182287e+01,0.000000000000000000e+00,-0.000000000000000000e+00
3.521716038226465173e+01,8.238138400298693043e+00,-8.927490338068926334e-01
4.279890600953462609e+01,0.000000000000000000e+00,-0.000000000000000000e+00
4.742867186767221455e+01,0.000000000000000000e+00,-0.000000000000000000e+00
